iter	RMSE
3221	9201.863096
3222	9199.314678
3223	9199.187496
3224	9196.068596
3225	9193.063735
3226	9191.452801
3227	9190.211394
3228	9189.933582
3229	9189.371381
3230	9188.018764
3231	9186.277189
3232	9185.223052
3233	9182.303177
3234	9181.82433
3235	9179.042051
3236	9176.320818
3237	9175.05175
3238	9173.677351
3239	9171.653191
3240	9169.961898
3241	9168.161645
3242	9166.435524
3243	9163.974198
3244	9161.91373
3245	9159.506129
3246	9157.07463
3247	9155.186777
3248	9152.458718
3249	9150.526953
3250	9147.977982
3251	9147.077345
3252	9146.78074
3253	9144.364242
3254	9143.402961
3255	9140.97943
3256	9137.585985
3257	9137.142723
3258	9135.853836
3259	9134.762243
3260	9132.673935
3261	9132.404531
3262	9130.219896
3263	9127.646374
3264	9125.389006
3265	9123.952391
3266	9121.332713
3267	9119.758833
3268	9117.437984
3269	9115.335098
3270	9115.073957
3271	9112.631228
3272	9112.273332
3273	9112.136555
3274	9110.571757
3275	9109.296646
3276	9107.577429
3277	9104.212202
3278	9102.080017
3279	9101.311107
3280	9099.545705
3281	9097.416517
3282	9094.799862
3283	9092.934348
3284	9091.605662
3285	9089.163069
3286	9087.207692
3287	9086.459748
3288	9086.360701
3289	9086.084377
3290	9084.609273
3291	9081.691231
3292	9079.686225
3293	9077.194873
3294	9075.039644
3295	9072.962809
3296	9070.486949
3297	9067.528419
3298	9064.879038
3299	9063.033433
3300	9060.259239
3301	9060.021079
3302	9059.651341
3303	9059.40157
3304	9056.413502
3305	9054.701875
3306	9054.574338
3307	9054.291118
3308	9053.076577
3309	9051.782193
3310	9050.701085
3311	9049.841511
3312	9046.821162
3313	9045.045463
3314	9044.714166
3315	9044.586698
3316	9043.672691
3317	9043.540589
3318	9041.138863
3319	9040.587486
3320	9040.32787
3321	9038.050085
3322	9036.081437
3323	9034.609719
3324	9033.467384
3325	9031.239321
3326	9030.40866
3327	9027.740414
3328	9026.621104
3329	9024.699179
3330	9021.469313
3331	9019.682162
3332	9017.642583
3333	9016.171362
3334	9014.890383
3335	9013.171495
3336	9009.930395
3337	9009.326508
3338	9006.10285
3339	9005.812976
3340	9004.805586
3341	9002.796242
3342	9000.638335
3343	8998.800854
3344	8996.479234
3345	8993.46568
3346	8992.97163
3347	8991.578658
3348	8989.152235
3349	8987.092198
3350	8984.894542
3351	8983.430739
3352	8983.179774
3353	8983.069484
3354	8980.479643
3355	8978.882592
3356	8976.926918
3357	8975.858913
3358	8973.74576
3359	8972.47057
3360	8970.378882
3361	8969.596585
3362	8967.259221
3363	8965.492195
3364	8963.768466
3365	8960.91376
3366	8960.097396
3367	8958.35802
3368	8957.267271
3369	8956.200234
3370	8954.122556
3371	8952.511539
3372	8951.075629
3373	8948.688096
3374	8948.137644
3375	8946.312441
3376	8943.095723
3377	8941.924571
3378	8939.394055
3379	8935.968754
3380	8933.868592
3381	8932.469343
3382	8930.857735
3383	8929.540825
3384	8926.951071
3385	8924.722182
3386	8922.737561
3387	8922.485553
3388	8922.391773
3389	8920.809862
3390	8918.186385
3391	8916.061241
3392	8915.763683
3393	8915.643606
3394	8913.583769
3395	8911.887079
3396	8910.536772
3397	8908.587539
3398	8906.012519
3399	8904.384681
3400	8901.645515
3401	8897.763786
3402	8895.604611
3403	8895.483438
3404	8893.108754
3405	8892.98862
3406	8891.526454
3407	8889.325114
3408	8887.320334
3409	8886.164143
3410	8884.072259
3411	8882.139853
3412	8880.752032
3413	8879.92291
3414	8879.628564
3415	8877.003164
3416	8875.209738
3417	8874.206167
3418	8872.55986
3419	8870.74425
3420	8868.790949
3421	8867.042148
3422	8865.509561
3423	8863.054129
3424	8861.736245
3425	8858.582485
3426	8858.397103
3427	8855.907825
3428	8854.609253
3429	8854.367871
3430	8854.276783
3431	8852.346081
3432	8849.285472
3433	8847.878999
3434	8845.816613
3435	8843.113564
3436	8840.862373
3437	8837.544489
3438	8835.648675
3439	8834.039402
3440	8830.541206
3441	8829.100309
3442	8827.167376
3443	8825.114817
3444	8822.458123
3445	8820.250595
3446	8818.637753
3447	8816.666636
3448	8814.765005
3449	8812.539603
3450	8810.010195
3451	8808.86392
3452	8807.795758
3453	8805.862491
3454	8802.678733
3455	8800.938767
3456	8799.081661
3457	8795.894987
3458	8794.040552
3459	8793.915236
3460	8792.086206
3461	8790.927058
3462	8788.7693
3463	8787.499908
3464	8786.353782
3465	8782.471431
3466	8779.506584
3467	8777.701652
3468	8775.103258
3469	8773.204153
3470	8772.03418
3471	8769.520679
3472	8768.175935
3473	8766.458998
3474	8765.391033
3475	8763.563456
3476	8760.702794
3477	8758.103763
3478	8757.600086
3479	8756.734167
3480	8756.609315
3481	8754.489095
3482	8752.937999
3483	8752.730265
3484	8751.438866
3485	8750.523427
3486	8749.834142
3487	8747.655155
3488	8744.040259
3489	8742.001177
3490	8740.698235
3491	8740.490091
3492	8738.695501
3493	8738.367636
3494	8735.973434
3495	8733.647309
3496	8733.179724
3497	8731.004383
3498	8728.524507
3499	8727.79185
3500	8726.374279
3501	8725.250816
3502	8722.370929
3503	8722.27189
3504	8720.081909
3505	8718.488615
3506	8716.294472
3507	8714.661894
3508	8712.736865
3509	8711.012356
3510	8708.538331
3511	8706.934152
3512	8706.482836
3513	8705.052502
3514	8702.989892
3515	8701.285771
3516	8700.215924
3517	8698.347891
3518	8695.219225
3519	8693.069698
3520	8690.432581
3521	8689.269936
3522	8687.403587
3523	8686.049098
3524	8684.586273
3525	8682.510328
3526	8682.279274
3527	8681.569969
3528	8678.636302
3529	8676.214658
3530	8675.188907
3531	8675.065113
3532	8673.603375
3533	8671.585788
3534	8669.481594
3535	8666.823679
3536	8663.997931
3537	8661.416683
3538	8659.442183
3539	8659.241444
3540	8658.155453
3541	8656.872758
3542	8655.229075
3543	8653.311685
3544	8652.359407
3545	8650.122133
3546	8646.519915
3547	8645.142851
3548	8643.791339
3549	8641.463322
3550	8639.838704
3551	8639.663249
3552	8637.445959
3553	8635.738112
3554	8633.8793
3555	8632.019247
3556	8630.962923
3557	8628.730833
3558	8626.363496
3559	8625.321657
3560	8625.233201
3561	8622.64641
3562	8622.457361
3563	8621.513844
3564	8619.153368
3565	8618.490356
3566	8617.317491
3567	8615.009139
3568	8614.812076
3569	8613.270478
3570	8612.056545
3571	8610.066659
3572	8608.219562
3573	8607.278587
3574	8605.615909
3575	8603.362738
3576	8601.504971
3577	8601.348436
3578	8600.693444
3579	8599.489465
3580	8597.791912
3581	8597.628128
3582	8594.66664
3583	8592.407729
3584	8591.028135
3585	8589.134243
3586	8588.951068
3587	8587.220281
3588	8585.007305
3589	8581.8061
3590	8579.889899
3591	8578.856052
3592	8577.653253
3593	8577.522998
3594	8575.946484
3595	8573.569397
3596	8572.377671
3597	8570.662344
3598	8570.106395
3599	8567.953032
3600	8567.841529
3601	8565.686149
3602	8563.854565
3603	8563.353411
3604	8561.969432
3605	8561.881757
3606	8560.057151
3607	8558.216135
3608	8557.009094
3609	8555.548748
3610	8554.379887
3611	8552.731055
3612	8551.358053
3613	8550.949976
3614	8549.136214
3615	8547.00526
3616	8546.193647
3617	8544.561767
3618	8541.021086
3619	8538.938948
3620	8538.753422
3621	8537.03655
3622	8536.950006
3623	8536.840706
3624	8534.589918
3625	8533.433203
3626	8533.064212
3627	8530.557035
3628	8528.324682
3629	8526.545161
3630	8526.122692
3631	8522.935546
3632	8521.386927
3633	8520.228024
3634	8518.029125
3635	8515.597932
3636	8513.616987
3637	8511.918461
3638	8508.860775
3639	8508.571414
3640	8508.460739
3641	8508.190051
3642	8506.582412
3643	8504.921938
3644	8503.06382
3645	8501.760705
3646	8499.362394
3647	8496.870922
3648	8496.786642
3649	8493.771802
3650	8492.031452
3651	8489.958648
3652	8488.799189
3653	8488.008637
3654	8485.815891
3655	8483.732534
3656	8480.99994
3657	8478.739159
3658	8475.969334
3659	8474.149345
3660	8471.935532
3661	8468.753806
3662	8467.927764
3663	8466.814881
3664	8466.629814
3665	8464.970963
3666	8463.340216
3667	8462.466985
3668	8460.975146
3669	8459.234759
3670	8458.361119
3671	8457.745
3672	8457.044755
3673	8456.565384
3674	8456.264591
3675	8455.338976
3676	8455.25564
3677	8453.438474
3678	8451.853079
3679	8448.34
3680	8446.188901
3681	8446.104961
3682	8444.238865
3683	8444.050872
3684	8443.881443
3685	8440.708745
3686	8438.984729
3687	8438.872021
3688	8435.945647
3689	8433.908357
3690	8433.183877
3691	8433.083613
3692	8432.972163
3693	8431.524567
3694	8429.426956
3695	8427.22822
3696	8426.88959
3697	8424.576839
3698	8422.391161
3699	8420.831975
3700	8420.542052
3701	8419.165774
3702	8418.594512
3703	8415.052096
3704	8413.876678
3705	8411.461619
3706	8410.15316
3707	8407.847281
3708	8406.708232
3709	8403.842146
3710	8402.275995
3711	8400.727778
3712	8399.939989
3713	8399.11395
3714	8397.478074
3715	8397.293071
3716	8395.049858
3717	8393.978234
3718	8393.460838
3719	8392.235748
3720	8391.608298
3721	8391.28107
3722	8390.127199
3723	8389.338434
3724	8387.243557
3725	8384.238685
3726	8382.607749
3727	8382.244933
3728	8380.995004
3729	8380.636395
3730	8378.683983
3731	8377.313134
3732	8375.219207
3733	8374.455551
3734	8373.685046
3735	8370.965259
3736	8370.054336
3737	8369.771831
3738	8369.152845
3739	8368.987837
3740	8367.59123
3741	8364.339033
3742	8362.593351
3743	8360.157238
3744	8359.610419
3745	8358.760164
3746	8357.929398
3747	8355.929209
3748	8354.3711
3749	8353.980251
3750	8353.328495
3751	8350.717627
3752	8348.326584
3753	8346.954573
3754	8346.185668
3755	8345.568281
3756	8345.265945
3757	8343.242453
3758	8341.130451
3759	8339.210113
3760	8339.074394
3761	8336.835613
3762	8336.023099
3763	8334.944881
3764	8332.400283
3765	8332.226619
3766	8330.465532
3767	8328.711982
3768	8328.472724
3769	8326.491723
3770	8326.411947
3771	8326.305833
3772	8324.189607
3773	8323.010856
3774	8320.987212
3775	8320.829365
3776	8318.659558
3777	8317.439034
3778	8317.35156
3779	8316.066732
3780	8315.318202
3781	8313.611073
3782	8313.478473
3783	8311.564375
3784	8310.956938
3785	8308.612902
3786	8306.987886
3787	8305.899816
3788	8305.467356
3789	8304.23198
3790	8302.502658
3791	8301.534569
3792	8300.135623
3793	8299.037735
3794	8297.647359
3795	8296.904851
3796	8294.772649
3797	8292.457944
3798	8290.49116
3799	8288.552635
3800	8286.616584
3801	8283.984639
3802	8282.373845
3803	8282.2582
3804	8280.707872
3805	8279.11088
3806	8277.296445
3807	8276.621421
3808	8274.509394
3809	8273.314556
3810	8271.701451
3811	8271.533938
3812	8270.454727
3813	8268.615174
3814	8266.620284
3815	8264.16299
3816	8262.891209
3817	8259.861336
3818	8258.674689
3819	8258.517611
3820	8256.970015
3821	8254.935614
3822	8254.265132
3823	8252.670782
3824	8252.552867
3825	8250.524304
3826	8248.515266
3827	8245.853413
3828	8245.413492
3829	8244.559989
3830	8244.327787
3831	8242.396571
3832	8240.264984
3833	8240.187555
3834	8238.560567
3835	8237.647544
3836	8236.768981
3837	8233.806474
3838	8232.121842
3839	8230.396376
3840	8229.739268
3841	8227.149574
3842	8225.632068
3843	8223.06119
3844	8221.11952
3845	8218.833801
3846	8217.915231
3847	8216.706242
3848	8215.033364
3849	8212.997637
3850	8211.305423
3851	8209.987014
3852	8208.344878
3853	8207.237018
3854	8206.583593
3855	8205.331073
3856	8205.075245
3857	8204.955751
3858	8202.394111
3859	8202.289296
3860	8202.214909
3861	8200.422703
3862	8199.203697
3863	8197.875117
3864	8197.491216
3865	8194.405371
3866	8194.060003
3867	8192.27049
3868	8190.215471
3869	8188.939027
3870	8186.138897
3871	8183.0549
3872	8180.921544
3873	8179.942786
3874	8178.900967
3875	8176.834253
3876	8176.6624
3877	8175.360275
3878	8174.02122
3879	8171.758383
3880	8169.728446
3881	8168.96597
3882	8166.826731
3883	8164.757658
3884	8164.275921
3885	8162.134646
3886	8160.32632
3887	8158.340684
3888	8156.104004
3889	8154.512524
3890	8153.871337
3891	8152.122333
3892	8151.427752
3893	8149.882584
3894	8147.364406
3895	8145.138144
3896	8145.04481
3897	8143.985451
3898	8141.29287
3899	8139.56463
3900	8138.564533
3901	8136.346809
3902	8134.914466
3903	8134.765138
3904	8133.703442
3905	8130.943036
3906	8129.402157
3907	8128.65018
3908	8127.808318
3909	8126.976599
3910	8125.410612
3911	8124.599396
3912	8123.342545
3913	8122.211074
3914	8121.658868
3915	8120.520987
3916	8117.449932
3917	8116.041821
3918	8113.260074
3919	8112.877467
3920	8112.8021
3921	8111.032472
3922	8109.276152
3923	8107.033456
3924	8105.300734
3925	8102.351499
3926	8100.799389
3927	8097.891799
3928	8096.936186
3929	8096.442515
3930	8094.602835
3931	8093.21596
3932	8092.332112
3933	8091.229398
3934	8091.122697
3935	8088.663438
3936	8085.372941
3937	8084.387203
3938	8083.29211
3939	8081.964114
3940	8079.405775
3941	8077.88401
3942	8075.687378
3943	8075.59785
3944	8075.35664
3945	8072.403819
3946	8071.246237
3947	8069.647059
3948	8067.190814
3949	8065.485313
3950	8062.573108
3951	8061.002415
3952	8060.740962
3953	8060.275467
3954	8059.055557
3955	8058.825788
3956	8057.271178
3957	8056.62422
3958	8054.234113
3959	8054.069417
3960	8053.037146
3961	8051.45831
3962	8050.619822
3963	8049.481436
3964	8049.009095
3965	8048.124806
3966	8046.47853
3967	8044.341972
3968	8043.725734
3969	8042.205719
3970	8039.824879
3971	8039.729623
3972	8037.603779
3973	8035.680247
3974	8034.071197
3975	8033.095844
3976	8031.904676
3977	8029.997443
3978	8029.306509
3979	8029.119252
3980	8027.754561
3981	8026.998099
3982	8024.470053
3983	8022.568002
3984	8019.860916
3985	8018.638154
3986	8017.396827
3987	8015.714389
3988	8014.830933
3989	8013.753877
3990	8010.843832
3991	8008.610985
3992	8008.413998
3993	8005.319299
3994	8004.975532
3995	8004.370879
3996	8003.164087
3997	8002.317539
3998	8000.83535
3999	7999.211802
